Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal,Area
6/14/2021,1655h - 1830h,Ikea Tampines (60 Tampines North Drive 2),NaN,https://www.moh.gov.sg/docs/librariesprovider5/pressroom/annexes-25-jun.pdf?sfvrsn=b0c3657d_2,Added/Updated on 2021-06-26,103.9324941,1.374026578,528764,Pasir Ris
6/14/2021,1755h - 1925h,City Square Mall (180 Kitchener Road),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexesa25fa689b5a8454fae0f5c8d795cca2f.pdf?sfvrsn=4bf7e3e9_0,Added/Updated on 2021-06-25,103.8567808,1.31147745,208539,Serangoon
6/14/2021,1940h - 2040h,Jurong Point (1 Jurong West Central 2),NaN,https://mothership.sg/2021/06/redhill-market-tiong-bahru-plaza-infectious-covid-19-cases/,Added/ Updated on 2021-06-23,103.706685,1.339452004,NIL,Boon Lay
6/14/2021,1955h - 2030h,Ntuc Fairprice (166 Bukit Merah Central),NaN,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.8176637,1.283056643,150166,Bukit Merah
6/13/2021,1035h - 1110h,Thomson Plaza (301 Upper Thomson Road),Daiso Japan,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexesa25fa689b5a8454fae0f5c8d795cca2f.pdf?sfvrsn=4bf7e3e9_0,Added/Updated on 2021-06-25,103.8310533,1.355028857,NIL,Ang Mo Kio
6/13/2021,1500h - 1530h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.8220494,1.285504832,151115,Bukit Merah
6/13/2021,1020h - 1115h,Ntuc Fairprice (166 Bukit Merah Central),NaN,https://www.todayonline.com/singapore/senior-activity-centre-bukit-merah-view-baking-supply-store-geylang-among-places-visited,Added/ Updated on 2021-06-19,103.8176637,1.283056643,150166,Bukit Merah
6/13/2021,1415h - 1505h,Joo Chiat Complex (1 Joo Chiat Road),NaN,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.8983976,1.315938021,420001,Geylang
6/13/2021,1530h - 1630h,Katong V Mall (30 East Coast Road),Ntuc Fairprice,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.9028504,1.303850304,428751,Marine Parade
6/13/2021,1310h - 1520h,Vivocity (1 Harbourfront Walk),"Toys ""R"" Us",https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-jun-17-community-bukit-merah-view-cluster-15031438,Added/ Updated on 2021-06-18,103.8223825,1.264277273,NIL,Bukit Merah
6/13/2021,1200h - 1540h,Katong Shopping Centre (865 Mountbatten Road),NaN,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.9009521,1.303813235,NIL,Marine Parade
6/13/2021,0630h - 1150h,Tiong Bahru Yong Tau Hu (56 Eng Hoon Street),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-jun-17-community-bukit-merah-view-cluster-15031438,Added/ Updated on 2021-06-18,103.8339231,1.28424137,160056,Outram
6/13/2021,0800h - 0835h,Ntuc Fairprice (50 Havelock Road),NaN,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.8268029,1.289764755,160050,Bukit Merah
6/13/2021,1535h - 1635h,Katong V Mall (30 East Coast Road),Fairprice Finest,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9028504,1.303850304,428751,Marine Parade
6/13/2021,0630h - 1700h,Tiong Bahru Yong Tau Hu (56 Eng Hoon Street),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-jun-17-community-bukit-merah-view-cluster-15031438,"Added/ Updated on 2021-06-18, Modified on 2021-06-21",103.8339231,1.28424137,160056,Outram
6/13/2021,1000h - 1535h,Katong Shopping Centre (865 Mountbatten Road),Union United Employment Pte Ltd,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9009521,1.303813235,NIL,Marine Parade
6/13/2021,1200h - 1530h,Katong Shopping Centre (865 Mountbatten Road),NaN,https://www.todayonline.com/singapore/northpoint-city-waterway-point-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-24,103.9009521,1.303813235,NIL,Marine Parade
6/13/2021,1150h - 1220h,Giant Express (86 Redhill Close),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-jun-17-community-bukit-merah-view-cluster-15031438,Added/ Updated on 2021-06-18,103.8186736,1.286920062,150086,Bukit Merah
6/13/2021,1315h - 1405h,The Clementi Mall (3155 Commonwealth Avenue West),Clementi Public Library,https://www.todayonline.com/singapore/clementi-mall-supermarkets-bukit-merah-and-tanglin-halt-among-places-visited-covid-19,Added/ Updated on 2021-06-16,103.7645964,1.315553543,129588,Clementi
6/13/2021,2000h - 2030h,Vivocity (1 Harbourfront Walk),NaN,https://www.todayonline.com/singapore/northpoint-city-waterway-point-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-24,103.8223825,1.264277273,NIL,Bukit Merah
6/13/2021,1320h - 1430h,Vivocity (1 Harbourfront Walk),"Toys ""R"" Us",https://www.todayonline.com/singapore/northpoint-city-waterway-point-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-24,103.8223825,1.264277273,NIL,Bukit Merah
6/13/2021,1635h - 2000h,Katong Shopping Centre (865 Mountbatten Road),Union United Employment Pte Ltd,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9009521,1.303813235,NIL,Marine Parade
6/13/2021,1110h - 1315h,Junction 10 (1 Woodlands Road),Sheng Shiong Supermarket,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.7599939,1.38056277,NIL,Bukit Panjang
6/12/2021,1900h - 1945h,Vivocity (1 Habourfront Walk),NaN,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8223825,1.264277273,NIL,Bukit Merah
6/12/2021,0915h - 0945h,Kim San Leng Coffee Shop (116 Bukit Merah View),NaN,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.8216069,1.285122153,151116,Bukit Merah
6/12/2021,0630h - 1700h,Tiong Bahru Yong Tau Hu (56 Eng Hoon Street),NaN,https://www.todayonline.com/singapore/northpoint-city-waterway-point-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-24,103.8339231,1.28424137,160056,Outram
6/12/2021,1005h - 1035h,Ntuc Fairprice (166 Bukit Merah Central),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-jun-17-community-bukit-merah-view-cluster-15031438,Added/ Updated on 2021-06-18,103.8176637,1.283056643,150166,Bukit Merah
6/12/2021,0630h - 1115h,Tiong Bahru Yong Tau Hu (56 Eng Hoon Street),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-jun-17-community-bukit-merah-view-cluster-15031438,Added/ Updated on 2021-06-18,103.8339231,1.28424137,160056,Outram
6/12/2021,1100h - 1130h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.8220494,1.285504832,151115,Bukit Merah
6/12/2021,1900h - 1940h,Vivocity (1 Habourfront Walk) ,Swarovski,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8223825,1.264277273,NIL,Bukit Merah
6/12/2021,0600h - 1700h,Tiong Bahru Yong Tau Hu (56 Eng Hoon Street),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-jun-17-community-bukit-merah-view-cluster-15031438,Added/ Updated on 2021-06-18,103.8339231,1.28424137,160056,Outram
6/12/2021,1010h - 1215h,Harvest Care Centre (165 Sims Avenue),Harvester Community Church,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.879155,1.314787853,387606,Kallang
6/12/2021,0500h - 0530h ,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/bukit-merah-view-market-ion-orchard-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-14,103.8220494,1.285504832,151115,Bukit Merah
6/12/2021,1000h - 2000h,Katong Shopping Centre (865 Mountbatten Road),Union United Employment Pte Ltd,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9009521,1.303813235,NIL,Marine Parade
6/12/2021,1535h - 1630h,Greet Effect Aquarium (801 French Road),NaN,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.8604724,1.307362418,200801,Serangoon
6/12/2021,1105h - 1205h,Junction 8 (9 Bishan Place),NaN,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/annexesa25fa689b5a8454fae0f5c8d795cca2f.pdf?sfvrsn=4bf7e3e9_0,Added/Updated on 2021-06-25,103.8484901,1.350235842,NIL,Bishan
6/12/2021,0930h - 1430h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8220494,1.285504832,151115,Bukit Merah
6/12/2021,1535h - 1610h,Sheng Shiong Supermarket (88 Tanglin Halt Road),NaN,https://www.todayonline.com/singapore/clementi-mall-supermarkets-bukit-merah-and-tanglin-halt-among-places-visited-covid-19,Added/ Updated on 2021-06-16,103.7980217,1.302038022,141088,Queenstown
6/12/2021,2040h - 2230h,Night Safari (80 Mandai Lake Road),NaN,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.7885414,1.403547647,729826,Mandai
6/12/2021,1000h - 1930h,Telok Blangah Food Centre (79 Telok Blangah Drive),Al-Barakah Food Corner,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8076216,1.273364906,100079,Bukit Merah
6/11/2021,1930h - 2000h,Katong Shopping Centre (865 Mountbatten Road),Union United Employment Pte Ltd,https://www.todayonline.com/singapore/northpoint-city-waterway-point-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-24,103.9009521,1.303813235,NIL,Marine Parade
6/11/2021,0600h - 0900h,"Ion Orchard (2 Orchard Turn) 
",NaN,https://www.todayonline.com/singapore/hdb-hub-redhill-market-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-13,103.8317743,1.30419842,NIL,Orchard
6/11/2021,1730h - 1930h,Katong V Mall (30 East Coast Road),Fairprice Finest,https://www.todayonline.com/singapore/northpoint-city-waterway-point-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-24,103.9028504,1.303850304,428751,Marine Parade
6/11/2021,1100h - 1130h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.8220494,1.285504832,151115,Bukit Merah
6/11/2021,1730h - 1815h,Katong V Mall (30 East Coast Road),Fairprice Finest,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9028504,1.303850304,428751,Marine Parade
6/11/2021,1610h - 1645h,The Clementi Mall (3155 Commonwealth Avenue West),NaN,https://www.todayonline.com/singapore/clementi-mall-supermarkets-bukit-merah-and-tanglin-halt-among-places-visited-covid-19,Added/ Updated on 2021-06-16,103.7645964,1.315553543,129588,Clementi
6/11/2021,1325h - 1520h,Hing Show Nails (82 Marine Parade Central),NaN,https://mothership.sg/2021/06/redhill-market-tiong-bahru-plaza-infectious-covid-19-cases/,Added/ Updated on 2021-06-23,103.9067913,1.3024811,440082,Marine Parade
6/11/2021,1000h - 1930h,Telok Blangah Food Centre (79 Telok Blangah Drive),Al-Barakah Food Corner,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8076216,1.273364906,100079,Bukit Merah
6/11/2021,1110h - 1145h,Artra (12 Alexandra View),Fairprice Finest,https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-singapore-death-community-unlinked-jun-21-15058300,Added/ Updated on 2021-06-22,103.8165523,1.290127655,158736,Tanglin
6/11/2021,1815h - 2000h,Katong Shopping Centre (865 Mountbatten Road),Union United Employment Pte Ltd,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9009521,1.303813235,NIL,Marine Parade
6/11/2021,1230h - 1335h,Ntuc Fairprice (166 Bukit Merah Central),NaN,https://www.todayonline.com/singapore/clementi-mall-supermarkets-bukit-merah-and-tanglin-halt-among-places-visited-covid-19,Added/ Updated on 2021-06-16,103.8176637,1.283056643,150166,Bukit Merah
6/11/2021,0930h - 1430h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8220494,1.285504832,151115,Bukit Merah
6/11/2021,0630h - 1230h,Tiong Bahru Yong Tau Hu (56 Eng Hoon Street),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-jun-17-community-bukit-merah-view-cluster-15031438,Added/ Updated on 2021-06-18,103.8339231,1.28424137,160056,Outram
6/11/2021,1700h - 2100h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8220494,1.285504832,151115,Bukit Merah
6/11/2021,1235h - 1335h,Ntuc Fairprice (166 Bukit Merah Central),NaN,https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-jun-17-community-bukit-merah-view-cluster-15031438,Added/ Updated on 2021-06-18,103.8176637,1.283056643,150166,Bukit Merah
6/11/2021,1000h - 1735h,Katong Shopping Centre (865 Mountbatten Road),Union United Employment Pte Ltd,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9009521,1.303813235,NIL,Marine Parade
6/11/2021,1105h - 1140h,Chinatown Complex (335 Smith Street),Wet Market,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.8431776,1.282235211,50335,Outram
6/11/2021,1450h - 1700h,Northpoint City (930 Yishun Avenue 2),NaN,https://www.todayonline.com/singapore/northpoint-city-waterway-point-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-24,103.8361072,1.429244143,769098,Yishun
6/11/2021,1030h - 1900,"Ion Orchard (2 Orchard Turn) 
",NaN,https://www.todayonline.com/singapore/hdb-hub-redhill-market-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-13,103.8317743,1.30419842,NIL,Orchard
6/11/2021,1140h - 1215h,Chinatown Complex (335 Smith Street),Myck - Chinatown,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.8431776,1.282235211,50335,Outram
6/10/2021 0:00,0800h - 1400h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,"Added/ Updated on 2021-06-15, Date is till 11 Jun 2021",103.8220494,1.285504832,151115,Bukit Merah
6/10/2021 0:00,0930h - 1430h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8220494,1.285504832,151115,Bukit Merah
6/10/2021 0:00,1000h - 1740h,Katong Shopping Centre (865 Mountbatten Road),Union United Employment Pte Ltd,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9009521,1.303813235,NIL,Marine Parade
6/10/2021 0:00,1000h - 1930h,Telok Blangah Food Centre (79 Telok Blangah Drive),Al-barakah Food Corner,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8076216,1.273364906,100079,Bukit Merah
6/10/2021 0:00,1100h - 1130h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.8220494,1.285504832,151115,Bukit Merah
6/10/2021 0:00,1205h - 1310h,Renee Hair Salon (756 Upper Serangoon Road),NaN,https://www.todayonline.com/singapore/bukit-merah-view-market-ion-orchard-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-14,103.8788284,1.353480875,NIL,Hougang
6/10/2021 0:00,1345h - 1545h,NTUC FairPrice (18/20 Kim Tian Road),NaN,https://mothership.sg/2021/06/redhill-market-tiong-bahru-plaza-infectious-covid-19-cases/,Added/ Updated on 2021-06-23,103.829298,1.284807338,169252,Outram
6/10/2021 0:00,1455h - 1730h,Fu Lu Shou Complex (149 Rochor Road),NaN,https://www.todayonline.com/singapore/night-safari-chinatown-complex-among-places-visited-covid-19-cases-while-infectious,Added/ Updated on 2021-06-17,103.8545685,1.301487069,188425,Rochor
6/10/2021 0:00,1500h - 1535h,HDB Bukit Merah Branch (166 Bukit Merah Central),NaN,https://mothership.sg/2021/06/redhill-market-tiong-bahru-plaza-infectious-covid-19-cases/,Added/ Updated on 2021-06-23,103.8176637,1.283056643,150166,Bukit Merah
6/10/2021 0:00,1700h - 2100h,115 Bukit Merah View Market & Hawker Centre (115 Bukit Merah View),NaN,https://www.todayonline.com/singapore/hawker-stall-telok-blangah-food-centre-punggol-supermarket-among-10-places-visited-covid,Added/ Updated on 2021-06-15,103.8220494,1.285504832,151115,Bukit Merah
6/10/2021 0:00,1735h - 1930h,Katong V Mall (30 East Coast Road),FairPrice Finest,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9028504,1.303850304,428751,Marine Parade
6/10/2021 0:00,1930h - 2000h,Katong Shopping Centre (865 Mountbatten Road),Union United Employment Pte Ltd,https://www.todayonline.com/singapore/maid-agency-katong-shopping-centre-and-church-geylang-among-places-visited-covid-19-0,Added/ Updated on 2021-06-20,103.9009521,1.303813235,NIL,Marine Parade
